,id,band_id,influencer_id,feedback,score
2010,922991,32362,283,"Bonjour, 

Tout d'abord, merci de nous avoir envoyé un morceau via Groover. 

Le titre est intéressant mais on utilise surtout la plateforme pour faire des retours aux artistes sur leur musique et dans l'éventualité où la musique nous plaît, on la relaie. 
Ici, l'instru amène une vraie vibe et rapologiquement parlant, vous êtes bon. Le morceau a tout de même divisé dans l'équipe mais en tout cas, force est de constater que vous avez vraiment du potentiel. En mettant encore un peu plus en avant le côté mélodique du son, vous pourriez arriver à un résultat encore plus intéressant !
En tout cas, force à vous et bonne continuation pour la suite !",0.0
2011,922992,14841,1968,I really like what you do! Please go on with your musical approach & all the best for the future!,1.0
2012,922993,14841,942,"Bonjour, 
J'ai beaucoup hésité à rentrer ou non ce morceaux dans la prog. Pas parce que j'aime pas, au contraire je le trouve magnifique, c'est doux, beau, aérien, cinématographique... Mais tellement pas raccord avec la programmation pop, pop-rock, électro-pop, hip-hop de l'émission. 
Finalement, comme je l'aime vraiment bien, j'vais quand même le diffuser au moins une fois :-) 
Belle journée, 
Aurore",1.0
2013,922994,31117,2936,"Hello :) Merci pour le partage et le petit mot !

Un premier point positif : je trouve que votre présentation est bien écrite, correspond à ce qu'on entend et donne envie de découvrir le projet. C'est un bon point de départ !

En ce qui concerne la musique en elle-même, je trouve tout d'abord que le morceau est plutôt bien construit dans son écriture. Je pense qu'il y a encore un travail à faire sur la production pour que le morceau soit mieux équilibré et qu'une véritable identité sonore se dégage. J'accroche un peu moins à la voix, qui me paraît parfois un peu en retrait, pas assez assurée. 

Voilà quelques premières pistes de travail :) Belle année 2021 à vous !",0.0
2014,922995,15964,1755,"Salut ! Ravi que vous me partagez votre son et votre profil ! 

Pour commencer, je suis super investit sur GROOVER, donc dès que je reçois un son, je cherche à connaître vraiment l’univers complet de l’artiste. Donc je lis vos informations, votre profil, je vais écouter ce que vous faites déjà etc… Pour avoir un vrai avis construit, cohérent et structurer, c’est ce que j’ai fait ;)

Je m’intéresse vraiment à la musique, à tout ce qui se fait dans le Game, donc déjà ce qui est sur, je note ton Blaz et je vais continuer à te suivre.

En ce qui concerne le son que je viens de découvrir, voici mon avis personnelle.

Vraiment les transitions Français/Anglais sont très bien réussis ! Y'a vraiment un vrai travail ça se voit ! ",0.25
2015,922997,33149,2064,"Bonjour, c'est du bon travail bravo. C'est très poétique, le flow colle bien avec l'ambiance générale. C'est vraiment intéressant et je vais suivre la suite avec beaucoup d'intérêt.

A bientôt j'espère

Gaëtan",0.0
2016,922998,33149,1528,"Morceau agréable à la première écoute ; pas ce qu'on recherche en priorité pour notre programmation, mais on attend avec curiosité la sortie de l'EP. 💪",0.0
2017,922999,33149,790,"Bonsoir,

On a écouté votre titre et on a passée un moment agréable. Du coup on partagera votre titre dans notre playlist Bstar League du mois de Mars félicitation et on vous tiendra informé quand ca sera fait :)",1.0
2018,923000,33149,1174,"Bonjour , 

un morceau intéressant avec des tonalités qui se marient bien aux sonorités de la prod' ... La structure musicale est bien maîtrisée par l'artiste ... C'est avec plaisir que j'intègre ce morceau en rotation en playlist sur Radio Zone 26 ",1.0
2019,923001,33149,295,"Hello Taxi 404 !

On a beaucoup aimé le titre, merci de nous l'avoir envoyé.

Comme vous l'avez peut être vu, nous l'avons playlisté aujourd'hui sur nos réseaux.

Au plaisir d'écouter vos futures propositions,

Team KAO",1.0
2020,923002,33149,1408,"Salut !

Merci pour l'envoie de votre titre.

D'un point de vue technique, le titre est correctement mixé.

Artistiquement, l'écoute du titre est facile et agréable.
Le prod est cool, un peu à l'ancienne mais ça chill bien.
Concernant le rap, le flow est correct mais manque un peu de groove et de variation, c'est un peu monotone.
Les placements sont un peu hésitants sur certains passages, c'est dommage.

Il nous a manqué quelque chose pour avoir envie de réécouter le titre, mais l'instru et le refrain sont vraiment cool, n'hésitez pas à envoyer la suite, on sent du potentiel.

Big up pour le taff et bonne continuation pour la suite !",0.0
2021,923003,32767,3007,"Non male come singolo. Potrebbe essere buono anche per le radio. Mi piace molto la conclusione, che non snatura il mood volutamente intimo e soft. Bel lavoro! ",0.0
2022,923004,32767,2910,"Un pezzo pop che guarda ad una scrittura particolarmente narrativa e quotidiana oltre che ad una serie di suoni che guardano coerentemente alla contemporaneità electropop basandosi su campionamenti sintetici. La voce calda riesce a reggere bene il peso di un brano che ha, nel testo, degli spunti interessanti e delle tematiche ""fuori dal comune"" nel senso positivo del termine.",0.0
2023,923005,32767,1845,"Buona produzione, il timbro vocale ci piace, bisognerebbe lavorare un pò sui testi ma la strada intrapresa è quella giusta. Curiosi di ascoltare altro.",0.0
2024,923007,32767,2041,"Ciao Danilo! Innanzitutto grazie per averci contattato!
Abbiamo ascoltato il tuo brano, che trasmette una spensieratezza che di questi tempi è necessaria e fa piacere trovare nelle canzoni.
Il mood, simil indie-cantautoriale è centrato.
La strumentale....? Abbiamo fatto davvero tanta fatica a capire quali elementi la costituissero. A parte una timida ritmica, il suono che fa da rullante (altissimo di volume) sul 2 e sul 4 nel ritornello, gli elementi armonici sono presenti, ma non si sentono al punto da apprezzarli.
Tu sei bravino, non sempre intonato, ma credibile. Con qualche lezione di canto con un professionista, colmerai rapidamente le tue lacune. Interpreti molto bene il testo che hai scritto, al quale si sente che sei affezionato e che hai scritto col cuore.
Le vocali finali lunghe... NO. Terribbbili con 3 ""b"". Invecchiano il brano, sono noiose, ma soprattutto sono troppe. Se le usi nel ritornello, devi escluderle sulle altre parti del brano o viceversa.
Il mix è migliorabile: La voce è troppo ""avanti"" rispetto alla strumentale. In alcuni punti, sembra anche troppo compressa e ""artefatta"". La voce che armonizza non sempre è precisa e crea un flam sgradevole.
Carina l'idea, simpatico il testo, la realizzazione è un po' lacunosa.
Complessivamente quindi la tua ""Pinomania"" ci è piaciuta, ma non ci ha convinti.
Sei bravo, ma hai ancora tanta strada da percorrere. Con il tempo e impegno costante, porterai sicuramente ad un livello più alto i tuoi prodotti.
Se hai altro da farci ascoltare, ci piacerebbe riceverlo per farci un'idea più completa sul tuo percorso artistico.
- - - - - - - - - -
Se può interessarti, scrivendoci una mail, puoi rivolgerti al nostro team di beatmaker, arrangiatori, mix/mastering engineer per portare i tuoi brani ad un livello più alto.

In bocca al lupo!

GO Staff",0.25
2025,923008,15075,644,"Thank you so much for sending me this cool song, and I’ve added it here: https://open.spotify.com/playlist/0hsLLFaADDjU54tFqaImFh?si=S3irYp5PQTyj8MKo2m-jCw
Best, 
Eric
 
 
",1.0
2026,923009,15075,1856,"Hi there, very interesting sound. I really like the way that the vocals flow. The tone of your voice is amazing. I just wasn't a big fan of the percussion sounds. I feel they were a little too bright for my taste. I totally respect what you were going for. This is just my personal opinion. All the best with your music!",0.0
2027,923010,15075,640,Rich clear instruments and great vocals but I personally wasn't quite in love with the melody that much,0.0
2028,923011,15075,3428,"Hey! Cool song and great groove :) I think it sounds good, but I don’t think this is a good fit for my playlists. Thanks and good luck:)",0.0
2029,923012,15075,1644,Bonjour nous avons bien écouté votre chanson et malheureusement nous n'avons pas eu le coup de coeur. Bonne continuation!,0.0
2030,923013,15075,2477,I felt the track could have hit a bit harder overall. keep it up though ! :) ,0.0
2031,923014,15075,1857,"i like the chill vibe here, female vocalist has a nice voice :) production is very smooth too, will happily add to my neosoul curation",1.0
2032,923015,15075,1673,"Hello, thanks for sharing this! Definitely a great potential, here! Artists here are certainly very talented. Unfortunately, the production didn't melodically grab my attention. I'll respectfully pass and only wish this young talent, great things",0.0
2033,923016,15075,1415,"pretty strong and dynamic female vocals here, i wish the rap verses had more melodic rhythm and flow too, goodluck.",0.0
2034,923017,15075,653,"Hello Dimitri, c'est effectivement assez délicieux :) Super voix de Sazrah, jolie prod mais j'accroche moins sur les parties rapées. Quoi qu'il en soit, n'hésitez pas à continuer à nous envoyer des sons via Groover et/ou à soumettre de futurs titres inédits pour le projet DIG IT sur ce lien : https://chinesemanrecords.com/dig-it-submit/
A bientôt, merci",0.0
2035,923018,26880,2635,"I really like ""i feel invisible"" because It makes me think about a mixture between 80s pop and the darkness glam rock. Very nice video too",1.0
2036,923019,19621,644,"Thank you so much for sending me this cool song, and let me know when it’s on Spotify, and I’ll add it here: https://open.spotify.com/playlist/0hsLLFaADDjU54tFqaImFh?si=S3irYp5PQTyj8MKo2m-jCw
Best, 
Eric
 
",1.0
2037,923020,19621,1621,"Bonjour, après écoute de votre morceau, son style ne correspond pas au style de chanson Française que nous recherchons. Nous sélectionnons uniquement des chansons chantées. Bonne continuation.",0.0
2038,923021,19621,1276,"Bonsoir, merci pour la proposition mais je suis assez peu réceptif aux textes récités sur de la musique. Nous n'avons pas retenu la chanson. Cordialement 
",0.0
2039,923022,19621,292,"Bonjour,
Je vous remercie pour ce partage.
C'est très joli mais malheureusement ça ne me touche pas vraiment désolé.
Prenez soin de vous.

",0.0
2040,923023,19621,111,"Salut Nipazen, merci pour ton envoi, une grande sensibilité dans la voix et beaucoup de délicatesse dans la mélodie. J'avoue ne pas être un grand adepte du parler-chanter, et ça manquait peut-être un peu plus de variations pour moi, c'est très subjectif bien sûr. Je verrais bien ce morceau dans un documentaire en revanche :) La transition à 2:22 est réussie, curieux de suivre la suite du projet, il y a beaucoup de belles qualités. Bonne continuation :)",0.25
2041,923024,19621,550,"Bonjour Nipazen, 
Nous avons écouté votre musique ""Juste une nuit"".
COMME STIPULÉ DANS NOS PRÉFÉRENCES DE PROFIL ""GROOVER"", NOUS NE TRAITONS QUE LES PROJETS DÉJÀ SORTIES.

Veuillez nous contacter à la sortie de votre projet.

Cordialement 
Diane COLLET
www.delitface.com
www.delitmusic.fr 
www.infomusic.fr 
www.musicabonnement.com ",0.0
2042,923025,19621,110,"Une chanson française hautement poétique qui rappelle un peu Taïma (Elisapie Isaac) pour sa sonorité vaporeuse jumelée à une approche vocale féminine aux paroles susurrées. Ses arrangements synthétiques tout en finesse véhicule à la fois résilience, douceur et force. Un titre à l'ambiance théâtrale aux qualités quasi méditatives digne d'une trame sonore pour une oeuvre cinématographique.

La publication est programmée via la page Facebook le 9 février à 8h sur Montréal. En attendant, voici les liens vers les playlists :
https://www.youtube.com/playlist?list=PLQQEx2JoJCJvNq3MCR2mn2n_leb_2RUxM

https://deezer.page.link/hignSQAKA5HbPBBv6

https://open.spotify.com/playlist/0XmB1VmRM8kgJFZeHASLAd",1.0
2043,923026,12316,2369,Cool track! This is a really nice balanced dance/house tune. I like the progression and the way the drop hits. The transition is quite smooth and very melodic. This can be a nice addition to our workout playlist.!,1.0
2044,923027,12316,1524,"Hi Paul STR

Thanks for sending your works and congrats on the release!

Cool future house track and vibe. Interesting instrumental and solid prod. Definitely playful and creative design. Kudos to that!

However, I feel like I have heard this before and I've featured quite a few future house tracks as of now. Maybe I just need a break from the genre but I just didn't get that hook on the track. 

It really is a solid prod but I have to pass this time around. It's not that memorable to me and I am looking for some different sounds at this moment. 

Good luck with your promotion and I wish you all the best! //Nawy",0.0
